"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-14","0.00",",,S","80","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-15",,,"81","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-16",,,"81","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-17",,,"81","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-18",,,"75","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-19",,,"78","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-20",,,"77","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-21",,,"79","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-22",,,"82","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-23",,,"80","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-24",,,"80","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-25",,,"80","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-26",,,"80","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-27",,,"78","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-28",,,"76","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-29",,,"76","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-11-30",,,"72","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-01",,,"76","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-02",,,"74","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-03",,,"78","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-04",,,"80","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-05",,,"80","H,,S",,,"71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-06",,,"76","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-07",,,"72","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-08",,,"71","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-09",,,"74","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-10",,,"71","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-11",,,"76","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-12",,,"73","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-13",,,"74","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-14",,,"69","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-15",,,"69","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-16",,,"66","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-17",,,"68","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-18",,,"69","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-19",,,"73","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-20",,,"72","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-21",,,"72","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-22",,,"70","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-23",,,"71","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-24",,,"73","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-25",,,"71","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-26",,,"65","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-27",,,"69","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-28",,,"66","H,,S",,,"49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-29",,,"67","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-30",,,"60","H,,S",,,"47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2019-12-31",,,"65","H,,S",,,"48",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-01",,,"63","H,,S",,,"48",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-02",,,"63","H,,S",,,"49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-03",,,"65","H,,S",,,"49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-04",,,"65","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-05",,,"68","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-06",,,"73","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-07",,,"72","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-08",,,"67","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-09",,,"62","H,,S",,,"48",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-10",,,"67","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-11",,,"70","H,,S","84",",,S","57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-12",,,"78","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-13",,,"69","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-14",,,"64","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-15",,,"62","H,,S",,,"47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-16",,,"60","H,,S",,,"46",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-17",,,"63","H,,S",,,"46",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-18",,,"65","H,,S",,,"45",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-19",,,"68","H,,S",,,"49",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-20",,,"70","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-21",,,"66","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-22",,,"70","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-23",,,"68","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-24",,,"71","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-25",,,"70","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-26",,,"76","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-27",,,"72","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-28",,,"71","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-29",,,"64","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-30",,,"66","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-01-31",,,"67","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-01",,,"70","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-02",,,"69","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-03",,,"72","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-04",,,"70","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-05",,,"73","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-06",,,"67","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-07",,,"72","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-08",,,"69","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-09",,,"73","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-10",,,"71","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-11",,,"79","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-12",,,"81","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-13",,,"82","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-14",,,"75","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-15",,,"78","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-16",,,"79","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-17",,,"81","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-18",,,"85","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-19",,,"83","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-20",,,"78","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-21",,,"80","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-22",,,"77","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-23",,,"81","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-24",,,"78","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-25",,,"81","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-26",,,"83","H,,S","95",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-27",,,"80","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-28",,,"79","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-02-29",,,"79","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-01",,,"83","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-02",,,"82","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-03",,,"79","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-04",,,"80","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-05",,,"80","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-06",,,"75","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-07",,,"75","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-08",,,"78","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-09",,,"80","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-10",,,"78","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-11",,,"74","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-12",,,"75","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-13",,,"76","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-14",,,"76","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-15",,,"82","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-16",,,"82","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-17",,,"85","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-18",,,"87","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-19",,,"82","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-20",,,"82","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-21",,,"81","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-22",,,"84","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-23",,,"87","H,,S",,,"71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-24",,,"88","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-25",,,"83","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-26",,,"78","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-27",,,"79","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-28",,,"79","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-29",,,"83","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-30",,,"87","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-03-31",,,"82","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-01",,,"83","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-02",,,"85","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-03",,,"89","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-04",,,"91","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-05",,,"89","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-06",,,"88","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-07",,,"87","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-08",,,"87","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-09",,,"86","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-10",,,"88","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-11",,,"93","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-12",,,"93","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-13",,,"93","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-14",,,"93","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-15",,,"92","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-16",,,"89","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-17",,,"90","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-18",,,"90","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-19",,,"90","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-20",,,"89","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-21",,,"89","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-22",,,"91","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-23",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-24",,,"90","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-25",,,"89","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-26",,,"90","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-27",,,"90","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-28",,,"91","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-29",,,"92","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-04-30",,,"93","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-01",,,"92","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-02",,,"91","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-03",,,"91","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-04",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-05",,,"93","H,,S","109",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-06",,,"93","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-07",,,"92","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-08",,,"93","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-09",,,"92","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-10",,,"92","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-11",,,"91","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-12",,,"90","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-13",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-14",,,"91","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-15",,,"91","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-16",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-17",,,"90","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-18",,,"90","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-19",,,"92","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-20",,,"94","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-21",,,"94","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-22",,,"93","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-23",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-24",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-25",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-26",,,"92","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-27",,,"93","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-28",,,"92","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-29",,,"92","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-30",,,"92","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-05-31",,,"91","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-01",,,"92","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-02",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-03",,,"92","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-04",,,"88","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-05","0.08",",,S","87","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-06","0.28",",,S","89","H,,S",,,"71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-07","0.12",",,S","84","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-08","0.00",",,S","81","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-09","0.28",",,S","88","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-10","0.00",",,S","88","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-11",,,"88","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-12",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-13","0.04",",,S","88","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-14","0.00",",,S","86","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-15","0.63",",,S","87","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-16","0.00",",,S","90","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-17",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-18",,,"91","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-19",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-20",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-21",,,"86","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-22",,,"86","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-23",,,"89","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-24",,,"89","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-25",,,"90","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-26",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-27",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-28",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-29",,,"89","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-06-30",,,"83","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-01",,,"88","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-02",,,"90","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-03",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-04","0.02",",,S","87","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-05","0.71",",,S","80","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-06","2.76",",,S","79","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-07","8.62",",,S","80","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-08","0.43",",,S","83","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-09","0.00",",,S","84","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-10","0.02",",,S","82","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-11","1.34",",,S","83","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-12","0.35",",,S","82","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-13","0.35",",,S","85","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-14","0.00",",,S","85","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-15",,,"84","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-16",,,"84","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2020-07-17","0.08",",,S","86","H,,S",,,"78",",,S"
